Date,Sales_Dollars,Category,CategoryName
2017-01-17,32969.88,1052100,"Imported Brandies"
2017-01-17,4942.58,1062100,"Gold Rum"
2017-01-17,22748.75,1062200,"White Rum"
2017-01-17,1836.23,1062300,"Aged Dark Rum"
2017-01-17,87730.4799999999,1062400,"Spiced Rum"
2017-01-17,20303.41,1062500,"Flavored Rum"
2017-01-17,18.74,1070000,"Cocktails / RTD"
2017-01-17,12159.13,1071100,"Cocktails /RTD"
2017-01-17,9239.28999999999,1081100,"Coffee Liqueurs"
2017-01-17,19495.09,1081200,"Cream Liqueurs"
2017-01-17,17347.18,1081300,"American Cordials & Liqueur"
2017-01-17,21724.35,1081400,"American Schnapps"
2017-01-17,1918.5,1081500,"Triple Sec"
2017-01-17,61967.9700000001,1081600,"Whiskey Liqueur"
2017-01-17,25751.67,1082000,"Imported Cordials & Liqueurs"
2017-01-17,18470.13,1082200,"Imported Schnapps"
2017-01-17,107.19,1091100,"American Distilled Spirit Specialty"
2017-01-17,1849.9,1091200,"Neutral Grain Spirits"
2017-01-17,1059.0,1091300,"Neutral Grain Spirits Flavored"
2017-01-17,317.28,1091400,"Iowa Distilleries"
2017-01-17,2308.32,1092100,"Imported Distilled Spirit Specialty"
2017-01-17,1156.13,1701100,"Temporary & Specialty Packages"
2017-01-17,5986.73,1901200,"Special Order Items"
2017-01-17,1635.47,"",""
2017-01-18,35883.39,1011100,"Blended Whiskies"
2017-01-18,69335.96,1011200,"Straight Bourbon Whiskies"
2017-01-18,1461.35,1011300,"Single Barrel Bourbon Whiskies"
2017-01-18,45446.45,1011400,"Tennessee Whiskies"
2017-01-18,2223.72,1011500,"Bottled in Bond Bourbon"
2017-01-18,7898.71,1011600,"Straight Rye Whiskies"
2017-01-18,645.0,1011700,"Corn Whiskies"
2017-01-18,145511.77,1012100,"Canadian Whiskies"
2017-01-18,18246.9,1012200,"Scotch Whiskies"
2017-01-18,12540.29,1012300,"Single Malt Scotch"
2017-01-18,31841.31,1012400,"Irish Whiskies"
2017-01-18,29750.42,1022100,"Mixto Tequila"
2017-01-18,28970.3,1022200,"100% Agave Tequila"
2017-01-18,439.02,1022300,Mezcal
2017-01-18,0.0,1031000,"American Vodka"
2017-01-18,176178.31,1031100,"American Vodkas"
2017-01-18,41014.67,1031200,"American Flavored Vodka"
2017-01-18,75472.09,1032100,"Imported Vodkas"
2017-01-18,22370.9,1032200,"Imported Flavored Vodka"
2017-01-18,17990.86,1041100,"American Dry Gins"
2017-01-18,681.8,1041200,"Flavored Gin"
2017-01-18,113.82,1041300,"American Sloe Gins"
2017-01-18,15987.1,1042100,"Imported Dry Gins"
2017-01-18,31378.3099999999,1051100,"American Brandies"
2017-01-18,54297.81,1052100,"Imported Brandies"
2017-01-18,5987.12,1062100,"Gold Rum"
2017-01-18,28105.17,1062200,"White Rum"
2017-01-18,2276.52,1062300,"Aged Dark Rum"
2017-01-18,93447.6200000001,1062400,"Spiced Rum"
2017-01-18,31061.03,1062500,"Flavored Rum"
2017-01-18,93.7,1070000,"Cocktails / RTD"
2017-01-18,16643.82,1071100,"Cocktails /RTD"
2017-01-18,0.0,1081000,"American Cordials & Liqueurs"
2017-01-18,10596.03,1081100,"Coffee Liqueurs"
2017-01-18,23868.1,1081200,"Cream Liqueurs"
2017-01-18,19760.39,1081300,"American Cordials & Liqueur"
2017-01-18,26389.3000000001,1081400,"American Schnapps"
2017-01-18,2415.75,1081500,"Triple Sec"
2017-01-18,69806.8400000001,1081600,"Whiskey Liqueur"
2017-01-18,27178.78,1082000,"Imported Cordials & Liqueurs"
2017-01-18,24646.28,1082200,"Imported Schnapps"
2017-01-18,915.69,1091100,"American Distilled Spirit Specialty"
2017-01-18,2943.53,1091200,"Neutral Grain Spirits"
2017-01-18,1110.03,1091300,"Neutral Grain Spirits Flavored"
2017-01-18,139.89,1091400,"Iowa Distilleries"
2017-01-18,3817.98,1092100,"Imported Distilled Spirit Specialty"
2017-01-18,1820.07,1701100,"Temporary & Specialty Packages"
2017-01-18,7799.36,1901200,"Special Order Items"
2017-01-18,3911.21,"",""
2017-01-19,26250.97,1011100,"Blended Whiskies"
2017-01-19,58374.03,1011200,"Straight Bourbon Whiskies"
2017-01-19,439.96,1011300,"Single Barrel Bourbon Whiskies"
2017-01-19,29669.07,1011400,"Tennessee Whiskies"
2017-01-19,1058.67,1011500,"Bottled in Bond Bourbon"
2017-01-19,7370.11,1011600,"Straight Rye Whiskies"
2017-01-19,206.25,1011700,"Corn Whiskies"
2017-01-19,120735.32,1012100,"Canadian Whiskies"
2017-01-19,14717.38,1012200,"Scotch Whiskies"
2017-01-19,24452.57,1012300,"Single Malt Scotch"
2017-01-19,30143.01,1012400,"Irish Whiskies"
2017-01-19,26975.5,1022100,"Mixto Tequila"
2017-01-19,42972.54,1022200,"100% Agave Tequila"
2017-01-19,79.56,1022300,Mezcal
2017-01-19,152166.06,1031100,"American Vodkas"
2017-01-19,26544.2,1031200,"American Flavored Vodka"
2017-01-19,77318.94,1032100,"Imported Vodkas"
2017-01-19,30470.77,1032200,"Imported Flavored Vodka"
2017-01-19,9668.55,1041100,"American Dry Gins"
2017-01-19,370.12,1041200,"Flavored Gin"
2017-01-19,121.95,1041300,"American Sloe Gins"
2017-01-19,18764.65,1042100,"Imported Dry Gins"
2017-01-19,14529.44,1051100,"American Brandies"
2017-01-19,30352.37,1052100,"Imported Brandies"
2017-01-19,4115.03,1062100,"Gold Rum"
2017-01-19,20185.71,1062200,"White Rum"
2017-01-19,2005.57,1062300,"Aged Dark Rum"
2017-01-19,61934.2400000001,1062400,"Spiced Rum"
2017-01-19,20302.59,1062500,"Flavored Rum"
2017-01-19,12206.46,1071100,"Cocktails /RTD"
2017-01-19,9671.03,1081100,"Coffee Liqueurs"
2017-01-19,22143.46,1081200,"Cream Liqueurs"
2017-01-19,11234.28,1081300,"American Cordials & Liqueur"
2017-01-19,19237.16,1081400,"American Schnapps"
2017-01-19,3716.58,1081500,"Triple Sec"
2017-01-19,49262.37,1081600,"Whiskey Liqueur"
2017-01-19,37030.32,1082000,"Imported Cordials & Liqueurs"
2017-01-19,16192.27,1082200,"Imported Schnapps"
2017-01-19,562.65,1091100,"American Distilled Spirit Specialty"
2017-01-19,2447.02,1091200,"Neutral Grain Spirits"
2017-01-19,473.82,1091300,"Neutral Grain Spirits Flavored"
2017-01-19,511.95,1091400,"Iowa Distilleries"
2017-01-19,6772.32,1092100,"Imported Distilled Spirit Specialty"
2017-01-19,1247.07,1701100,"Temporary & Specialty Packages"
2017-01-19,4866.48,1901200,"Special Order Items"
2017-01-19,2317.89,"",""
2017-01-20,14903.42,1011100,"Blended Whiskies"
2017-01-20,28175.62,1011200,"Straight Bourbon Whiskies"
2017-01-20,17866.8,1011400,"Tennessee Whiskies"
2017-01-20,257.67,1011500,"Bottled in Bond Bourbon"
2017-01-20,3968.79,1011600,"Straight Rye Whiskies"
2017-01-20,76167.0900000001,1012100,"Canadian Whiskies"
2017-01-20,6928.42,1012200,"Scotch Whiskies"
2017-01-20,2785.4,1012300,"Single Malt Scotch"
2017-01-20,5269.41,1012400,"Irish Whiskies"
2017-01-20,9344.24,1022100,"Mixto Tequila"
2017-01-20,10541.08,1022200,"100% Agave Tequila"
2017-01-20,19.89,1022300,Mezcal
2017-01-20,0.0,1031000,"American Vodka"
2017-01-20,57057.88,1031100,"American Vodkas"
2017-01-20,11500.59,1031200,"American Flavored Vodka"
2017-01-20,17279.18,1032100,"Imported Vodkas"
2017-01-20,4821.52,1032200,"Imported Flavored Vodka"
2017-01-20,3257.75,1041100,"American Dry Gins"
2017-01-20,68.18,1041200,"Flavored Gin"
2017-01-20,32.52,1041300,"American Sloe Gins"
2017-01-20,4327.0,1042100,"Imported Dry Gins"
2017-01-20,9064.35,1051100,"American Brandies"
2017-01-20,11830.88,1052100,"Imported Brandies"
2017-01-20,1694.85,1062100,"Gold Rum"
2017-01-20,9213.41000000001,1062200,"White Rum"
2017-01-20,713.68,1062300,"Aged Dark Rum"
2017-01-20,44678.8600000001,1062400,"Spiced Rum"
2017-01-20,7015.86,1062500,"Flavored Rum"
2017-01-20,4616.07,1071100,"Cocktails /RTD"
2017-01-20,2498.25,1081100,"Coffee Liqueurs"
2017-01-20,11748.36,1081200,"Cream Liqueurs"
2017-01-20,4659.67,1081300,"American Cordials & Liqueur"
2017-01-20,9228.42000000001,1081400,"American Schnapps"
2017-01-20,989.48,1081500,"Triple Sec"
2017-01-20,24038.8,1081600,"Whiskey Liqueur"
2017-01-20,10202.87,1082000,"Imported Cordials & Liqueurs"
2017-01-20,6378.58,1082200,"Imported Schnapps"
2017-01-20,296.64,1091100,"American Distilled Spirit Specialty"
2017-01-20,549.0,1091200,"Neutral Grain Spirits"
2017-01-20,909.75,1091300,"Neutral Grain Spirits Flavored"
2017-01-20,422.37,1092100,"Imported Distilled Spirit Specialty"
2017-01-20,917.34,1701100,"Temporary & Specialty Packages"
2017-01-20,1176.57,1901200,"Special Order Items"
2017-01-20,194.07,"",""
2017-01-23,42343.3,1011100,"Blended Whiskies"
2017-01-23,59167.81,1011200,"Straight Bourbon Whiskies"
2017-01-23,721.44,1011300,"Single Barrel Bourbon Whiskies"
2017-01-23,44046.4700000001,1011400,"Tennessee Whiskies"
2017-01-23,98.16,1011500,"Bottled in Bond Bourbon"
2017-01-23,7241.58,1011600,"Straight Rye Whiskies"
2017-01-23,472.5,1011700,"Corn Whiskies"
2017-01-23,142812.94,1012100,"Canadian Whiskies"
2017-01-23,16252.73,1012200,"Scotch Whiskies"
2017-01-23,10038.25,1012300,"Single Malt Scotch"
2017-01-23,28054.81,1012400,"Irish Whiskies"
2017-01-23,29331.26,1022100,"Mixto Tequila"
2017-01-23,40011.81,1022200,"100% Agave Tequila"
2017-01-23,844.92,1022300,Mezcal
2017-01-23,135118.24,1031100,"American Vodkas"
2017-01-23,29143.76,1031200,"American Flavored Vodka"
2017-01-23,48128.9200000001,1032100,"Imported Vodkas"
2017-01-23,26372.22,1032200,"Imported Flavored Vodka"
2017-01-23,12715.19,1041100,"American Dry Gins"
2017-01-23,214.28,1041200,"Flavored Gin"
2017-01-23,170.73,1041300,"American Sloe Gins"
2017-01-23,12507.08,1042100,"Imported Dry Gins"
2017-01-23,24477.86,1051100,"American Brandies"
2017-01-23,31917.07,1052100,"Imported Brandies"
2017-01-23,3774.19,1062100,"Gold Rum"
2017-01-23,25631.85,1062200,"White Rum"
2017-01-23,1673.24,1062300,"Aged Dark Rum"
2017-01-23,100101.2,1062400,"Spiced Rum"
2017-01-23,21428.31,1062500,"Flavored Rum"
2017-01-23,10665.87,1071100,"Cocktails /RTD"
2017-01-23,85.56,1081000,"American Cordials & Liqueurs"
2017-01-23,8413.58,1081100,"Coffee Liqueurs"
2017-01-23,28456.7,1081200,"Cream Liqueurs"
2017-01-23,11772.6,1081300,"American Cordials & Liqueur"
2017-01-23,30493.82,1081400,"American Schnapps"
2017-01-23,2378.85,1081500,"Triple Sec"
2017-01-23,64725.12,1081600,"Whiskey Liqueur"
2017-01-23,33636.66,1082000,"Imported Cordials & Liqueurs"
2017-01-23,378.0,1082100,"Imported Cordials & Liqueur"
2017-01-23,24397.87,1082200,"Imported Schnapps"
2017-01-23,811.77,1091100,"American Distilled Spirit Specialty"
2017-01-23,2711.7,1091200,"Neutral Grain Spirits"
2017-01-23,1039.5,1091300,"Neutral Grain Spirits Flavored"
2017-01-23,819.12,1091400,"Iowa Distilleries"
2017-01-23,7266.24,1092100,"Imported Distilled Spirit Specialty"
2017-01-23,2023.73,1701100,"Temporary & Specialty Packages"
2017-01-23,11715.54,1901200,"Special Order Items"
2017-01-23,1549.54,"",""
2017-01-24,24516.05,1011100,"Blended Whiskies"
2017-01-24,48159.7,1011200,"Straight Bourbon Whiskies"
2017-01-24,1680.02,1011300,"Single Barrel Bourbon Whiskies"
2017-01-24,35005.86,1011400,"Tennessee Whiskies"
2017-01-24,117.72,1011500,"Bottled in Bond Bourbon"
2017-01-24,5318.31,1011600,"Straight Rye Whiskies"
2017-01-24,112320.07,1012100,"Canadian Whiskies"
2017-01-24,16387.52,1012200,"Scotch Whiskies"
2017-01-24,14624.68,1012300,"Single Malt Scotch"
2017-01-24,21004.85,1012400,"Irish Whiskies"
2017-01-24,14503.53,1022100,"Mixto Tequila"
2017-01-24,28002.59,1022200,"100% Agave Tequila"
2017-01-24,39.78,1022300,Mezcal
2017-01-24,137983.87,1031100,"American Vodkas"
2017-01-24,31689.76,1031200,"American Flavored Vodka"
2017-01-24,62820.12,1032100,"Imported Vodkas"
2017-01-24,16898.01,1032200,"Imported Flavored Vodka"
2017-01-24,13275.56,1041100,"American Dry Gins"
2017-01-24,272.72,1041200,"Flavored Gin"
2017-01-24,219.51,1041300,"American Sloe Gins"
2017-01-24,9344.65,1042100,"Imported Dry Gins"
2017-01-24,23813.31,1051100,"American Brandies"
2017-01-24,48310.23,1052100,"Imported Brandies"
2017-01-24,4292.99,1062100,"Gold Rum"
2017-01-24,16284.85,1062200,"White Rum"
2017-01-24,3773.1,1062300,"Aged Dark Rum"
2017-01-24,76957.8300000001,1062400,"Spiced Rum"
2017-01-24,18946.99,1062500,"Flavored Rum"
2017-01-24,13414.11,1071100,"Cocktails /RTD"
2017-01-24,4866.33,1081100,"Coffee Liqueurs"
2017-01-24,21082.81,1081200,"Cream Liqueurs"
2017-01-24,10209.36,1081300,"American Cordials & Liqueur"
2017-01-24,13299.18,1081400,"American Schnapps"
2017-01-24,2942.23,1081500,"Triple Sec"
2017-01-24,37548.8,1081600,"Whiskey Liqueur"
2017-01-24,21430.07,1082000,"Imported Cordials & Liqueurs"
2017-01-24,10622.66,1082200,"Imported Schnapps"
2017-01-24,824.94,1091100,"American Distilled Spirit Specialty"
2017-01-24,1763.76,1091200,"Neutral Grain Spirits"
2017-01-24,898.17,1091300,"Neutral Grain Spirits Flavored"
2017-01-24,238.91,1091400,"Iowa Distilleries"
2017-01-24,1373.01,1092100,"Imported Distilled Spirit Specialty"
2017-01-24,1463.56,1701100,"Temporary & Specialty Packages"
2017-01-24,1368.84,1901200,"Special Order Items"
2017-01-24,100.89,"",""
2017-01-25,32567.29,1011100,"Blended Whiskies"
2017-01-25,62698.9300000001,1011200,"Straight Bourbon Whiskies"
2017-01-25,2145.12,1011300,"Single Barrel Bourbon Whiskies"
2017-01-25,39729.58,1011400,"Tennessee Whiskies"
2017-01-25,780.0,1011500,"Bottled in Bond Bourbon"
2017-01-25,6010.01,1011600,"Straight Rye Whiskies"
2017-01-25,322.5,1011700,"Corn Whiskies"
2017-01-25,162792.37,1012100,"Canadian Whiskies"
2017-01-25,20546.34,1012200,"Scotch Whiskies"
2017-01-25,16327.51,1012300,"Single Malt Scotch"
2017-01-25,19397.33,1012400,"Irish Whiskies"
2017-01-25,25531.77,1022100,"Mixto Tequila"
2017-01-25,33740.86,1022200,"100% Agave Tequila"
2017-01-25,135.63,1022300,Mezcal
2017-01-25,10.5,1031000,"American Vodka"
2017-01-25,150857.4,1031100,"American Vodkas"
2017-01-25,31237.98,1031200,"American Flavored Vodka"
2017-01-25,66203.2699999999,1032100,"Imported Vodkas"
2017-01-25,18346.98,1032200,"Imported Flavored Vodka"
2017-01-25,14783.27,1041100,"American Dry Gins"
2017-01-25,58.44,1041200,"Flavored Gin"
2017-01-25,10191.0,1042100,"Imported Dry Gins"
2017-01-25,20365.14,1051100,"American Brandies"
2017-01-25,38412.71,1052100,"Imported Brandies"
2017-01-25,5350.41,1062100,"Gold Rum"
2017-01-25,26730.85,1062200,"White Rum"
2017-01-25,2133.27,1062300,"Aged Dark Rum"
2017-01-25,96679.67,1062400,"Spiced Rum"
2017-01-25,23263.61,1062500,"Flavored Rum"
2017-01-25,16907.03,1071100,"Cocktails /RTD"
2017-01-25,180.0,1081000,"American Cordials & Liqueurs"
2017-01-25,5963.3,1081100,"Coffee Liqueurs"
2017-01-25,26301.75,1081200,"Cream Liqueurs"
2017-01-25,12733.0,1081300,"American Cordials & Liqueur"
2017-01-25,24077.2,1081400,"American Schnapps"
2017-01-25,1570.74,1081500,"Triple Sec"
2017-01-25,58160.74,1081600,"Whiskey Liqueur"
2017-01-25,28852.93,1082000,"Imported Cordials & Liqueurs"
2017-01-25,27053.88,1082200,"Imported Schnapps"
2017-01-25,1586.28,1091100,"American Distilled Spirit Specialty"
2017-01-25,1675.22,1091200,"Neutral Grain Spirits"
2017-01-25,1597.89,1091300,"Neutral Grain Spirits Flavored"
2017-01-25,614.34,1091400,"Iowa Distilleries"
2017-01-25,5728.8,1092100,"Imported Distilled Spirit Specialty"
2017-01-25,1010.43,1701100,"Temporary & Specialty Packages"
2017-01-25,1453.56,1901200,"Special Order Items"
2017-01-25,1139.13,"",""
2017-01-26,23384.07,1011100,"Blended Whiskies"
2017-01-26,59921.78,1011200,"Straight Bourbon Whiskies"
2017-01-26,804.68,1011300,"Single Barrel Bourbon Whiskies"
2017-01-26,40861.35,1011400,"Tennessee Whiskies"
2017-01-26,281.76,1011500,"Bottled in Bond Bourbon"
2017-01-26,7348.28,1011600,"Straight Rye Whiskies"
2017-01-26,150.0,1011700,"Corn Whiskies"
2017-01-26,138430.88,1012100,"Canadian Whiskies"
2017-01-26,20225.26,1012200,"Scotch Whiskies"
2017-01-26,18395.65,1012300,"Single Malt Scotch"
2017-01-26,28227.73,1012400,"Irish Whiskies"
2017-01-26,40490.14,1022100,"Mixto Tequila"
2017-01-26,45110.1,1022200,"100% Agave Tequila"
2017-01-26,39.78,1022300,Mezcal
2017-01-26,0.0,1031000,"American Vodka"
2017-01-26,131885.28,1031100,"American Vodkas"
2017-01-26,31134.94,1031200,"American Flavored Vodka"
2017-01-26,64654.4,1032100,"Imported Vodkas"
2017-01-26,29954.87,1032200,"Imported Flavored Vodka"
2017-01-26,10939.54,1041100,"American Dry Gins"
2017-01-26,506.48,1041200,"Flavored Gin"
2017-01-26,97.56,1041300,"American Sloe Gins"
2017-01-26,13689.43,1042100,"Imported Dry Gins"
2017-01-26,14049.73,1051100,"American Brandies"
2017-01-26,34551.72,1052100,"Imported Brandies"
2017-01-26,4101.12,1062100,"Gold Rum"
2017-01-26,21684.15,1062200,"White Rum"
2017-01-26,1465.64,1062300,"Aged Dark Rum"
2017-01-26,59747.64,1062400,"Spiced Rum"
2017-01-26,25073.52,1062500,"Flavored Rum"
2017-01-26,18.74,1070000,"Cocktails / RTD"
2017-01-26,17122.97,1071100,"Cocktails /RTD"
2017-01-26,5899.17,1081100,"Coffee Liqueurs"
2017-01-26,21202.23,1081200,"Cream Liqueurs"
2017-01-26,14594.36,1081300,"American Cordials & Liqueur"
2017-01-26,22017.83,1081400,"American Schnapps"
2017-01-26,3798.91,1081500,"Triple Sec"
2017-01-26,64892.75,1081600,"Whiskey Liqueur"
2017-01-26,38146.81,1082000,"Imported Cordials & Liqueurs"
2017-01-26,21184.16,1082200,"Imported Schnapps"
2017-01-26,1475.43,1091100,"American Distilled Spirit Specialty"
2017-01-26,1141.97,1091200,"Neutral Grain Spirits"
2017-01-26,670.32,1091300,"Neutral Grain Spirits Flavored"
2017-01-26,409.56,1091400,"Iowa Distilleries"
2017-01-26,13378.87,1092100,"Imported Distilled Spirit Specialty"
2017-01-26,835.79,1701100,"Temporary & Specialty Packages"
2017-01-26,2881.08,1901200,"Special Order Items"
2017-01-26,6319.91,"",""
2017-01-27,18651.3,1011100,"Blended Whiskies"
2017-01-27,24847.73,1011200,"Straight Bourbon Whiskies"
2017-01-27,1837.3,1011300,"Single Barrel Bourbon Whiskies"
2017-01-27,17833.91,1011400,"Tennessee Whiskies"
2017-01-27,3025.11,1011600,"Straight Rye Whiskies"
2017-01-27,247.5,1011700,"Corn Whiskies"
2017-01-27,74556.32,1012100,"Canadian Whiskies"
2017-01-27,10437.6,1012200,"Scotch Whiskies"
2017-01-27,3446.16,1012300,"Single Malt Scotch"
2017-01-27,6920.05,1012400,"Irish Whiskies"
2017-01-27,9489.36,1022100,"Mixto Tequila"
2017-01-27,7592.25,1022200,"100% Agave Tequila"
2017-01-27,39.78,1022300,Mezcal
2017-01-27,110.7,1031000,"American Vodka"
2017-01-27,82920.1199999999,1031100,"American Vodkas"
2017-01-27,11927.2,1031200,"American Flavored Vodka"
2017-01-27,14574.72,1032100,"Imported Vodkas"
2017-01-27,4051.34,1032200,"Imported Flavored Vodka"
2017-01-27,6286.62,1041100,"American Dry Gins"
2017-01-27,48.7,1041200,"Flavored Gin"
2017-01-27,48.78,1041300,"American Sloe Gins"
2017-01-27,3532.97,1042100,"Imported Dry Gins"
2017-01-27,9627.65,1051100,"American Brandies"
2017-01-27,8102.6,1052100,"Imported Brandies"
2017-01-27,1917.87,1062100,"Gold Rum"
2017-01-27,7894.46000000001,1062200,"White Rum"
2017-01-27,1440.15,1062300,"Aged Dark Rum"
2017-01-27,36091.8,1062400,"Spiced Rum"
2017-01-27,7198.25,1062500,"Flavored Rum"
2017-01-27,5145.82,1071100,"Cocktails /RTD"
2017-01-27,80.04,1081000,"American Cordials & Liqueurs"
2017-01-27,2027.97,1081100,"Coffee Liqueurs"
2017-01-27,11675.08,1081200,"Cream Liqueurs"
2017-01-27,8481.57000000001,1081300,"American Cordials & Liqueur"
2017-01-27,7065.86000000001,1081400,"American Schnapps"
2017-01-27,458.01,1081500,"Triple Sec"
2017-01-27,28448.71,1081600,"Whiskey Liqueur"
2017-01-27,8738.66,1082000,"Imported Cordials & Liqueurs"
2017-01-27,6960.29,1082200,"Imported Schnapps"
2017-01-27,649.02,1091100,"American Distilled Spirit Specialty"
2017-01-27,911.25,1091200,"Neutral Grain Spirits"
2017-01-27,481.98,1091300,"Neutral Grain Spirits Flavored"
2017-01-27,518.26,1091400,"Iowa Distilleries"
2017-01-27,265.68,1092100,"Imported Distilled Spirit Specialty"
2017-01-27,248.38,1701100,"Temporary & Specialty Packages"
2017-01-27,440.16,1901200,"Special Order Items"
2017-01-27,87.76,"",""
2017-01-30,32481.64,1011100,"Blended Whiskies"
2017-01-30,65542.18,1011200,"Straight Bourbon Whiskies"
2017-01-30,2103.12,1011300,"Single Barrel Bourbon Whiskies"
2017-01-30,35818.61,1011400,"Tennessee Whiskies"
2017-01-30,189.96,1011500,"Bottled in Bond Bourbon"
2017-01-30,6947.07,1011600,"Straight Rye Whiskies"
2017-01-30,60.0,1011700,"Corn Whiskies"
2017-01-30,169660.63,1012100,"Canadian Whiskies"
2017-01-30,16266.62,1012200,"Scotch Whiskies"
2017-01-30,14248.6,1012300,"Single Malt Scotch"
2017-01-30,22507.31,1012400,"Irish Whiskies"
2017-01-30,48643.6,1022100,"Mixto Tequila"
